seed,model,t,ref_bin,action,price,true_demand,estimated_demand,true_revenue,estimated_revenue,true_dynamic_q,estimated_dynamic_q
3,structured,4,5,4,1.1,29.42149721629887,17.635665893554688,32.36364693792876,19.399232482910158,195.6689264670936,695.4313076496124
3,structured,4,5,5,1.25,16.451646289656317,10.247336387634277,20.564557862070394,12.809170484542847,183.86983739123522,688.8412456512451
3,structured,4,5,6,1.4,8.509904500702028,5.9542927742004395,11.91386630098284,8.336009883880616,183.90886575040548,686.2766970992088
3,structured,4,5,7,1.55,4.208772791561882,3.459787368774414,6.523597826920918,5.362670421600342,183.31285866104338,684.0912845134735
3,structured,4,5,8,1.7,2.033235334265876,2.0103349685668945,3.4565000682519895,3.4175694465637205,196.77262498708043,813.5013006210327
3,structured,4,5,9,1.85,0.9708476481474066,1.1681203842163086,1.7960681490727022,2.1610227108001707,195.11219306790116,812.2447538852691
3,structured,4,5,10,2.0,0.46095721793742084,0.6787452697753906,0.9219144358748417,1.3574905395507812,206.73993298762826,813.1793258905411
3,structured,4,6,0,0.5,91.29342275597287,180.5926971435547,45.646711377986435,90.29634857177734,189.1867534403086,657.9422725439072
3,structured,4,6,1,0.65,83.20183851339245,105.030029296875,54.08119503370509,68.26951904296875,199.23943025338963,636.1066525697709
3,structured,4,6,2,0.8,70.0567142473973,61.08384704589844,56.04537139791784,48.867077636718754,205.41698298189056,618.2393222332
3,structured,4,6,3,0.95,52.497918747894005,35.525447845458984,49.8730228104993,33.749175453186034,207.89980619220077,709.4387743711471
3,structured,4,6,4,1.1,34.29895373265011,20.66105842590332,37.728849105915124,22.727164268493656,201.03412863507995,698.7592394351959
3,structured,4,6,5,1.25,19.781611144141824,12.016159057617188,24.72701393017728,15.020198822021484,196.7220133795999,692.9608860373497
3,structured,4,6,6,1.4,10.433122311900135,6.9884161949157715,14.606371236660188,9.78378267288208,191.39563207078265,688.5123967647553
3,structured,4,6,7,1.55,5.2153563078417715,4.064358711242676,8.083802277154746,6.299756002426148,197.4209775231435,813.5125679492951
3,structured,4,6,8,1.7,2.5332703226871733,2.36376953125,4.3065595485681945,4.0184082031249995,197.62268446739665,814.102139377594
3,structured,4,6,9,1.85,1.2128434984274248,1.3747326135635376,2.243760472090736,2.543255335092544,208.06177902384417,814.3650906860829
3,structured,4,6,10,2.0,0.5765965558924904,0.799523651599884,1.1531931117849807,1.599047303199768,216.21608371760792,824.3164776086808
3,structured,4,7,0,0.5,92.92351881438593,211.8589630126953,46.461759407192964,105.92948150634766,190.00180146951513,673.5754054784775
3,structured,4,7,1,0.65,86.11650064526928,123.3692855834961,55.97572541942504,80.19003562927246,201.13396063910957,648.0271691560745
3,structured,4,7,2,0.8,74.55466141264027,71.84015655517578,59.64372913011222,57.47212524414063,209.0153407140849,626.844369840622
3,structured,4,7,3,0.95,58.05423048206596,41.83380889892578,55.15151895796266,39.742118453979494,213.17830233966413,715.4317173719406
3,structured,4,7,4,1.1,39.53209152859905,24.360572814941406,43.48530068145895,26.79663009643555,206.79058021062377,702.8287052631379
3,structured,4,7,5,1.25,23.595240020253392,14.185600280761719,29.49405002531674,17.73200035095215,201.48904947473937,695.6726875662804
3,structured,4,7,6,1.4,12.730503807537172,8.260530471801758,17.82270533055204,11.56474266052246,194.61196616467453,690.2933567523957
3,structured,4,7,7,1.55,6.446476583758963,4.810255527496338,9.992038704826392,7.4558960676193236,203.30816362365485,817.5396272420883
3,structured,4,7,8,1.7,3.152322275400133,2.8010971546173096,5.358947868180226,4.761865162849426,198.67507278700867,814.8455963373184
3,structured,4,7,9,1.85,1.5142374741262383,1.631129264831543,2.8013393271335407,3.0175891399383543,208.61935787888697,814.8394244909286
3,structured,4,7,10,2.0,0.7210359413019041,0.9498359560966492,1.4420718826038081,1.8996719121932983,216.50496248842674,824.6171022176743
3,structured,4,8,0,0.5,94.26758241011312,249.2884063720703,47.13379120505656,124.64420318603516,192.2920264247411,692.4813367128372
3,structured,4,8,1,0.65,88.59476187202091,145.3748779296875,57.58659521681359,94.49367065429688,206.9582068007863,663.8659152507782
3,structured,4,8,2,0.8,78.58349830425585,84.77676391601562,62.866798643404685,67.8214111328125,220.89358202510616,743.5110100507736
3,structured,4,8,3,0.95,63.413559101080075,49.43838119506836,60.24288114602607,46.96646213531494,223.5481606751909,722.9985373020172
3,structured,4,8,4,1.1,45.01660026875221,28.830455780029297,49.51826029562743,31.71350135803223,221.51325974505005,709.6541885733604
3,structured,4,8,5,1.25,27.8884821977137,16.812755584716797,34.860602747142124,21.015944480895996,211.64986358126458,699.7445585727692
3,structured,4,8,6,1.4,15.44652650835348,9.804520606994629,21.625137111694873,13.72632884979248,210.96231235768363,820.9391407966614
3,structured,4,8,7,1.55,7.943854918397836,5.7175984382629395,12.312975123516646,8.862277579307557,205.6291000423451,818.9460087537766
3,structured,4,8,8,1.7,3.9165722796764384,3.334271192550659,6.658172875449945,5.66826102733612,212.47619142720336,817.4900963783265
3,structured,4,8,9,1.85,1.8890961937039072,1.9444116353988647,3.494827958352228,3.5971615254878997,218.55771856417516,826.3145918309689
3,structured,4,8,10,2.0,0.9013298652847831,1.1339024305343628,1.8026597305695662,2.2678048610687256,221.6451738810666,826.2931804180146
3,structured,4,9,0,0.5,95.36908501514996,293.4123840332031,47.68454250757498,146.70619201660156,192.84277772725952,714.5433255434036
3,structured,4,9,1,0.65,90.67852769181764,171.36788940429688,58.941042999681464,111.38912811279297,208.31265458365417,680.7613727092743
3,structured,4,9,2,0.8,82.12735763411494,100.08759307861328,65.70188610729195,80.07007446289063,223.72866948899343,755.7596733808517
3,structured,4,9,3,0.95,68.46015003234307,58.4562873840332,65.03714253072592,55.53347301483154,228.34242205989074,731.5655481815338
3,structured,4,9,4,1.1,50.62496744995102,34.14146423339844,55.68746419494613,37.55561065673828,227.68246364436877,715.4962978720665
3,structured,4,9,5,1.25,32.62929005454785,19.940370559692383,40.786612568184815,24.92546319961548,217.57587340230728,703.6540772914886
3,structured,4,9,6,1.4,18.618382790150854,11.646193504333496,26.065735906211195,16.304670906066892,215.40291115219995,823.5174828529358
3,structured,4,9,7,1.55,9.752783704079249,6.801974773406982,15.116814741322836,10.543060898780823,208.43293966015128,820.6267920732498
3,structured,4,9,8,1.7,4.856815435025609,3.9727022647857666,8.256586239543536,6.753593850135803,214.07460479129696,818.5754292011261
3,structured,4,9,9,1.85,2.3545349060340417,2.3202619552612305,4.355889576162977,4.292484617233276,219.4187801819859,827.0099149227143
3,structured,4,9,10,2.0,1.1261946057365684,1.3551520109176636,2.2523892114731368,2.710304021835327,222.09490336197018,826.7356795787812
3,structured,4,10,0,0.5,96.26731126558707,345.4505920410156,48.133655632793534,172.7252960205078,197.50526721676624,742.0975406169891
3,structured,4,10,1,0.65,92.41418199787566,202.087646484375,60.06921829861918,131.35697021484376,218.09600168032065,807.0465691328048
3,structured,4,10,2,0.8,85.19528019683106,118.22067260742188,68.15622415746485,94.5765380859375,231.46150368662967,770.6086132526398
3,structured,4,10,3,0.95,73.1058578630005,69.15876770019531,69.45056496985046,65.70082931518554,241.4455644192731,743.6415165305137
3,structured,4,10,4,1.1,56.217650088579795,40.45768356323242,61.83941509743778,44.503451919555665,238.62867593156025,723.2320660114289
3,structured,4,10,5,1.25,37.75406687981454,23.66762924194336,47.19258359976817,29.5845365524292,236.52975884575693,836.7973484992981
3,structured,4,10,6,1.4,22.270013882530897,13.845499038696289,31.178019435543252,19.383698654174804,224.4941443543717,829.4674298286438
3,structured,4,10,7,1.55,11.920292202211755,8.099579811096191,18.476452913428222,12.554348707199097,224.29447146518166,824.3761840581894
3,structured,4,10,8,1.7,6.008665017400762,4.738232135772705,10.214730529581296,8.054994630813598,225.27762113540422,830.7724249362946
3,structured,4,10,9,1.85,2.9312230751356347,2.771852731704712,5.4227626890009235,5.127927553653716,225.26527683949797,829.1533031105996
3,structured,4,10,10,2.0,1.4063627043245475,1.6215263605117798,2.812725408649095,3.2430527210235596,233.56449086835613,974.6631700992584
3,structured,4,11,0,0.5,96.99680116107118,406.7668762207031,48.49840058053559,203.38343811035156,197.8700121645083,772.7556827068329
3,structured,4,11,1,0.65,93.84858183053655,238.35157775878906,61.00157818984876,154.92852554321288,224.30685771901358,830.9606007099152
3,structured,4,11,2,0.8,87.8147149230382,139.66586303710938,70.25177193843057,111.73269042968751,233.5570514675954,787.7647655963898
3,structured,4,11,3,0.95,77.29422593967385,81.83944702148438,73.42951464269015,77.74747467041016,245.4245140921128,755.6881618857384
3,structured,4,11,4,1.1,61.65665045213191,47.955116271972656,67.82231549734512,52.75062789916993,244.61157633146757,731.4792419910431
3,structured,4,11,5,1.25,43.16800165217519,28.100069046020508,53.96000206521899,35.125086307525635,247.27612698404744,845.2088174819946
3,structured,4,11,6,1.4,26.405460607285157,16.465679168701172,36.967644850199214,23.05195083618164,230.28376976902766,833.1356820106506
3,structured,4,11,7,1.55,14.49216314878228,9.64832878112793,22.462852880612534,14.954909610748292,228.28087143236596,826.7767449617386
3,structured,4,11,8,1.7,7.412406519066317,5.653587341308594,12.601091082412738,9.611098480224609,227.66398168823568,832.3285287857057
3,structured,4,11,9,1.85,3.643886542084021,3.312810182571411,6.741190102855438,6.12869883775711,226.58370425335247,830.154074394703
3,structured,4,11,10,2.0,1.754992244482437,1.9411933422088623,3.509984488964874,3.8823866844177246,243.27696926062973,977.2640957832336
3,structured,4,12,0,0.5,97.58729785823309,479.0661926269531,48.79364892911654,239.53309631347656,206.82043231081803,915.2226952314377
3,structured,4,12,1,0.65,95.02634884414431,281.1988220214844,61.767126748693805,182.77923431396485,225.07240627785865,858.8113094806671
3,structured,4,12,2,0.8,90.02495108803149,165.05604553222656,72.0199608704252,132.04483642578126,244.01496031984783,809.9855236411095
3,structured,4,12,3,0.95,80.99984339846871,96.88340759277344,76.94985122854527,92.03923721313475,253.73911206266774,770.767851305008
3,structured,4,12,4,1.1,66.8187772168166,56.867923736572266,73.50065493849827,62.5547161102295,262.837830184487,869.7675280570984
3,structured,4,12,5,1.25,48.75026035157896,33.379920959472656,60.9378254394737,41.72490119934082,254.25395035830215,851.8086323738098
3,structured,4,12,6,1.4,31.00255188723876,19.59310531616211,43.40357264213426,27.430347442626953,249.2215911938877,839.2521827936173
3,structured,4,12,7,1.55,17.508626816403975,11.500619888305664,27.138371565426162,17.82596082687378,242.20126217124908,840.5433911323548
3,structured,4,12,8,1.7,9.112296101485615,6.750554084777832,15.490903372525546,11.475941944122313,235.33341752302258,835.5013175010681
3,structured,4,12,9,1.85,4.521747348328749,3.9623913764953613,8.365232594408186,7.330424046516418,239.11699805411521,978.7505414247513
3,structured,4,12,10,2.0,2.188127093613047,2.3258159160614014,4.376254187226094,4.651631832122803,244.14323895889095,978.0333409309387
3,structured,4,13,0,0.5,98.06400695257524,564.4644775390625,49.03200347628762,282.23223876953125,212.33728300545246,958.2643139362335
3,structured,4,13,1,0.65,95.98825680419544,331.9385070800781,62.39236692272704,215.7600296020508,225.69764645189187,891.792104768753
3,structured,4,13,2,0.8,91.8713920386427,195.19931030273438,73.49711363091416,156.15944824218752,250.28637446503663,834.8880623340607
3,structured,4,13,3,0.95,84.22413129810302,114.78874969482422,80.01292473319786,109.049312210083,256.80218556732035,787.7779263019562
3,structured,4,13,4,1.1,71.60597938157099,67.50251770019531,78.7665773197281,74.25276947021484,272.0827022385565,884.3365006446838
3,structured,4,13,5,1.25,54.363868723707895,39.69547653198242,67.95483590463488,49.61934566497803,273.7728544563883,861.4411810159684
3,structured,4,13,6,1.4,36.008390326226596,23.343278884887695,50.41174645671723,32.68059043884277,256.2297650084707,844.5024257898331
3,structured,4,13,7,1.55,20.998762657360253,13.727230072021484,32.54808211890839,21.2772066116333,252.39059626940542,845.3025821685792
3,structured,4,13,8,1.7,11.155054018289649,8.072408676147461,18.9635918310924,13.723094749450683,238.80610598158944,837.7484703063965
3,structured,4,13,9,1.85,5.59880790618217,4.747058391571045,10.357794626437014,8.782058024406432,250.12477939810188,982.1637671232223
3,structured,4,13,10,2.0,2.725195077021608,2.7915472984313965,5.450390154043216,5.583094596862793,250.8398088822618,1002.4468705654144
3,structured,4,14,0,0.5,98.44802434215912,667.0543212890625,49.22401217107956,333.52716064453125,212.52929170024439,1009.5592358112335
3,structured,4,14,1,0.65,96.77045353015495,393.1033020019531,62.90079479460072,255.51714630126955,234.89579424402336,933.4578335165978
3,structured,4,14,2,0.8,93.40109905087812,231.66061401367188,74.7208792407025,185.3284912109375,251.51014007482496,864.0571053028107
3,structured,4,14,3,0.95,86.98915256370022,136.52044677734375,82.6396949355152,129.69442443847655,271.97687018150395,936.9072363853454
3,structured,4,14,4,1.1,75.9510916949111,80.45313262939453,83.54620086440221,88.49844589233399,276.86232578323063,898.582177066803
3,structured,4,14,5,1.25,59.868766011245214,47.412017822265625,74.83595751405652,59.26502227783203,280.65397606580996,871.0868576288224
3,structured,4,14,6,1.4,41.33824210826701,27.94048500061035,57.87353895157381,39.11667900085449,272.93642955739676,861.8341093063354
3,structured,4,14,7,1.55,24.973989440488236,16.465669631958008,38.709683632756764,25.521787929534913,258.5521977832538,849.5471634864807
3,structured,4,14,8,1.7,13.58728970090943,9.70341682434082,23.09839249154603,16.495808601379395,253.85015795125307,987.9159259796143
3,structured,4,14,9,1.85,6.913842034334687,5.7183427810668945,12.79060776351917,10.578934144973754,252.55759253518403,983.9606432437897
3,structured,4,14,10,2.0,3.389516415917816,3.369889497756958,6.779032831835632,6.739778995513916,252.1684515600542,1003.6035549640656
3,structured,4,15,0,0.5,98.7568349146814,799.42041015625,49.3784174573407,399.710205078125,212.68369698650554,1075.7422802448273
3,structured,4,15,1,0.65,97.4042642802203,472.16729736328125,63.3127717821432,306.90874328613285,235.30777123156582,984.849430501461
3,structured,4,15,2,0.8,94.65966702001757,278.8796081542969,75.72773361601405,223.10368652343752,252.5169944501365,901.8323006153107
3,structured,4,15,3,0.95,89.33094060543489,164.71670532226562,84.86439357516313,156.48087005615233,278.1805184939916,966.5646012306213
3,structured,4,15,4,1.1,79.8186777739621,97.28778076171875,87.80054555135831,107.01655883789063,293.61856410311174,918.838394188881
3,structured,4,15,5,1.25,65.13548646660541,57.46176528930664,81.41935808325677,71.8272066116333,287.2373766350102,883.6490419626236
3,structured,4,15,6,1.4,46.87906266262438,33.939064025878906,65.63068772767413,47.514689636230464,280.69357833349704,870.2321199417115
3,structured,4,15,7,1.55,29.42149721629887,20.045677185058594,45.60332068526325,31.07079963684082,265.4458348357603,855.0961751937866
3,structured,4,15,8,1.7,16.45164628965632,11.83971881866455,27.967798692415744,20.127521991729736,267.7347834640806,993.5092310905457
3,structured,4,15,9,1.85,8.50990450070203,6.992982864379883,15.743323326298754,12.937018299102782,255.51030809796362,986.3187273979187
3,structured,4,15,10,2.0,4.208772791561883,4.130312442779541,8.417545583123767,8.260624885559082,263.6226339705359,1115.1901409626007
3,structured,4,16,0,0.5,99.00481981330958,958.485595703125,49.50240990665479,479.2427978515625,221.4974093560774,1157.1834850668906
3,structured,4,16,1,0.65,97.91636554813195,567.4235229492188,63.64563760628577,368.8252899169922,240.43489844040823,1047.5539040088654
3,structured,4,16,2,0.8,95.68927450589139,335.91473388671875,76.55141960471312,268.73178710937503,265.8885948507019,1075.944599056244
3,structured,4,16,3,0.95,91.29342275597287,198.86143493652344,86.72875161817423,188.91836318969726,280.04487653700266,999.0020943641663
3,structured,4,16,4,1.1,83.20183851339245,117.7259750366211,91.5220223647317,129.49857254028322,297.3400409164851,941.3204078912736
3,structured,4,16,5,1.25,70.0567142473973,69.69377899169922,87.57089280924662,87.11722373962402,302.63378341506956,909.834654045105
3,structured,4,16,6,1.4,52.497918747894005,41.25872039794922,73.4970862470516,57.7622085571289,293.3396003975486,881.7875841140748
3,structured,4,16,7,1.55,34.29895373265012,24.42516326904297,53.163378285607685,37.8590030670166,283.9151437453147,1009.2791204452515
3,structured,4,16,8,1.7,19.781611144141824,14.45969009399414,33.6287389450411,24.58147315979004,273.39572371670596,997.9631822586059
3,structured,4,16,9,1.85,10.433122311900135,8.560136795043945,19.301276277015248,15.836253070831297,264.6906950052338,1012.7000290393829
3,structured,4,16,10,2.0,5.2153563078417715,5.067601203918457,10.430712615683543,10.135202407836914,265.6358010030957,1117.0647184848785
3,structured,4,17,0,0.5,99.20373586989582,1149.4288330078125,49.60186793494791,574.7144165039062,221.59686738437054,1252.6551037192344
3,structured,4,17,1,0.65,98.32916964046117,682.0728759765625,63.91396026629977,443.3473693847656,240.70322110042224,1122.0759834766388
3,structured,4,17,2,0.8,96.52765704666425,404.7428894042969,77.2221256373314,323.7943115234375,270.5382505561598,1133.8780426979065
3,structured,4,17,3,0.95,92.92351881438593,240.17506408691406,88.27734287366663,228.16631088256835,281.59346779249506,1038.2500420570373
3,structured,4,17,4,1.1,86.11650064526928,142.52024841308594,94.72815070979622,156.77227325439455,300.54616926154966,968.5941086053849
3,structured,4,17,5,1.25,74.55466141264027,84.57169342041016,93.19332676580034,105.7146167755127,308.2562173716233,928.4320470809937
3,structured,4,17,6,1.4,58.054230482065975,50.184974670410156,81.27592267489236,70.25896453857422,301.1184368253894,894.2843400955201
3,structured,4,17,7,1.55,39.532091528599054,29.779842376708984,61.27474186932854,46.158755683898924,301.0417266409934,1019.5404647827148
3,structured,4,17,8,1.7,23.5952400202534,17.67141342163086,40.111908034430776,30.04140281677246,279.8788928060956,1003.4231119155884
3,structured,4,17,9,1.85,12.730503807537172,10.486228942871094,23.551432043943766,19.39952354431152,278.7565204313559,1126.329039621353
3,structured,4,17,10,2.0,6.446476583758966,6.222550392150879,12.892953167517932,12.445100784301758,268.0980415549301,1119.3746168613434
3,structured,4,18,0,0.5,99.36314844931844,1378.69189453125,49.68157422465922,689.345947265625,226.4708350587817,1368.0745613574982
3,structured,4,18,1,0.65,98.66130821723351,820.1043701171875,64.12985034120179,533.0678405761719,253.46702558719056,1340.2806525230408
3,structured,4,18,2,0.8,97.20774262159269,487.8326416015625,77.76619409727415,390.26611328125,271.0823190161026,1200.349844455719
3,structured,4,18,3,0.95,94.26758241011312,290.18353271484375,89.55420328960746,275.6743560791015,295.3722218413609,1087.4961914300918
3,structured,4,18,4,1.1,88.59476187202091,172.61338806152344,97.45423805922302,189.8747268676758,312.51712866504596,1012.5921571731568
3,structured,4,18,5,1.25,78.58349830425585,102.67776489257812,98.22937288031981,128.34720611572266,318.07188703081687,952.3725816726685
3,structured,4,18,6,1.4,63.413559101080075,61.07706069946289,88.7789827415121,85.50788497924805,319.5307482012191,1056.928002357483
3,structured,4,18,7,1.55,45.01660026875219,36.33122634887695,69.7757304165659,56.31340084075928,309.5427151882308,1029.695109939575
3,structured,4,18,8,1.7,27.88848219771369,21.611343383789062,47.41041973611327,36.7392837524414,292.79983846433186,1033.603059720993
3,structured,4,18,9,1.85,15.446526508353475,12.855337142944336,28.57607404045393,23.78237371444702,283.7811624278661,1130.7118897914886
3,structured,4,18,10,2.0,7.943854918397836,7.646899700164795,15.887709836795672,15.29379940032959,280.203793475353,1251.6461670398712
3,structured,4,19,0,0.5,99.49081033980988,1654.019287109375,49.74540516990494,827.0096435546875,226.53466600402743,1505.7382576465607
3,structured,4,19,1,0.65,98.92814183350669,986.3300170898438,64.30329219177935,641.1145111083985,257.6194171106078,1451.1982422828673
3,structured,4,19,2,0.8,97.75772226349375,588.171142578125,78.206177810795,470.53691406250005,284.0241963625484,1282.3587494134904
3,structured,4,19,3,0.95,95.36908501514996,350.7400817871094,90.60063076439246,333.2030776977539,296.4186493161459,1145.024913048744
3,structured,4,19,4,1.1,90.67852769181764,209.15443420410156,99.7463804609994,230.06987762451175,319.58889461149647,1054.0952531814576
3,structured,4,19,5,1.25,82.12735763411496,124.7236328125,102.6591970426437,155.904541015625,322.50171119314075,979.9299165725708
3,structured,4,19,6,1.4,68.46015003234308,74.3755874633789,95.8442100452803,104.12582244873046,335.61119481694516,1077.5075315475465
3,structured,4,19,7,1.55,50.62496744995104,44.35188674926758,78.46869954742412,68.74542446136475,323.8581182756427,1065.6092004299164
3,structured,4,19,8,1.7,32.629290054547866,26.44804573059082,55.46979309273137,44.96167774200439,310.67488148014354,1151.891193819046
3,structured,4,19,9,1.85,18.618382790150864,15.771581649780273,34.444008161779095,29.177426052093505,289.64909654919126,1136.1069421291352
3,structured,4,19,10,2.0,9.752783704079256,9.404959678649902,19.505567408158512,18.809919357299805,283.82165104671583,1255.1622869968414
3,structured,4,20,0,0.5,99.5929862284104,1984.7408447265625,49.7964931142052,992.3704223632812,239.13366836019395,1799.5832343101501
3,structured,4,20,1,0.65,99.1422514586288,1186.566650390625,64.44246344810873,771.2683227539063,257.75858836693715,1581.3520539283754
3,structured,4,20,2,0.8,98.20137900379085,709.382568359375,78.56110320303269,567.5060546875001,284.3791217547861,1379.3278900384903
3,structured,4,20,3,0.95,96.26731126558707,424.1005859375,91.4539457023077,402.895556640625,306.5168363081306,1225.612986946106
3,structured,4,20,4,1.1,92.41418199787566,253.5462646484375,101.65560019766323,278.90089111328126,321.49811434816024,1102.926266670227
3,structured,4,20,5,1.25,85.19528019683106,151.58128356933594,106.49410024603883,189.47660446166992,337.24586570574587,1160.8967218399048
3,structured,4,20,6,1.4,73.1058578630005,90.62210083007812,102.34820100820069,126.87094116210936,342.11518577986556,1100.2526502609253
3,structured,4,20,7,1.55,56.21765008857981,54.177940368652344,87.1373576372987,83.97580757141114,332.52677636551726,1080.8395835399629
3,structured,4,20,8,1.7,37.75406687981455,32.38994598388672,64.18191369568474,55.06290817260742,319.3870020830969,1161.992424249649
3,structured,4,20,9,1.85,22.270013882530897,19.364164352416992,41.19952568268216,35.82370405197143,305.5156093212395,1272.176071691513
3,structured,4,20,10,2.0,11.920292202211755,11.576763153076172,23.84058440442351,23.153526306152344,295.0850814303659,1486.5712940692902
3,structured,5,0,0,0.5,73.1058578630005,78.71125030517578,36.55292893150025,39.35562515258789,113.17122428296287,245.3754439353943
3,structured,5,0,1,0.65,56.21765008857981,45.86570739746094,36.541472557576874,29.81270980834961,120.05050054239342,273.3441400527954
3,structured,5,0,2,0.8,37.75406687981454,26.72633171081543,30.20325350385163,21.381065368652344,117.06766388571323,265.05526262521744
3,structured,5,0,3,0.95,22.27001388253089,15.573657989501953,21.156513188404343,14.794975090026854,111.1914947653918,302.90266661643983
3,structured,5,0,4,1.1,11.920292202211753,9.074901580810547,13.11232142243293,9.982391738891602,110.3755438331213,298.3007805585861
3,structured,5,0,5,1.25,6.008665017400762,5.288022518157959,7.510831271750953,6.610028147697449,108.98743004672751,295.1784372329712
3,structured,5,0,6,1.4,2.9312230751356334,3.08137583732605,4.1037123051898865,4.313926172256469,112.25747287639207,345.5228384256363
3,structured,5,0,7,1.55,1.4063627043245475,1.7955431938171387,2.1798621917030485,2.783091950416565,113.93198049509961,344.3486055612564
3,structured,5,0,8,1.7,0.6692850924284856,1.0462783575057983,1.1377846571284254,1.778673207759857,121.02439493326672,405.746575152874
3,structured,5,0,9,1.85,0.31726828424851894,0.6096753478050232,0.58694632585976,1.127899393439293,125.26781798669789,405.64475677907467
3,structured,5,0,10,2.0,0.15011822567369917,0.35526302456855774,0.30023645134739835,0.7105260491371155,132.61760006460253,479.0612161755562
3,structured,5,1,0,0.5,77.29422593967385,89.78157806396484,38.647112969836925,44.89078903198242,115.26540832129955,250.91060781478882
3,structured,5,1,1,0.65,61.65665045213192,52.31192398071289,40.076822793885746,34.00275058746338,126.94123317574736,277.67694784402846
3,structured,5,1,2,0.8,43.168001652175185,30.47994613647461,34.53440132174015,24.383956909179688,121.39881170360175,268.0581541657448
3,structured,5,1,3,0.95,26.405460607285153,17.75937843322754,25.085187576920895,16.87140951156616,115.12016915390834,304.97910103797915
3,structured,5,1,4,1.1,14.492163148782279,10.347639083862305,15.941379463660509,11.382402992248537,113.20460187434888,299.7007918119431
3,structured,5,1,5,1.25,7.412406519066314,6.029132843017578,9.265508148832893,7.536416053771973,110.74210692380944,296.1048251390457
3,structured,5,1,6,1.4,3.643886542084021,3.512920618057251,5.101441158917629,4.918088865280151,113.25520173011981,346.12700111865996
3,structured,5,1,7,1.55,1.754992244482437,2.0468311309814453,2.7202379789477775,3.17258825302124,114.47235628234434,344.73810186386106
3,structured,5,1,8,1.7,0.8367478599429592,1.192602515220642,1.4224713619030307,2.0274242758750916,121.30908163804133,405.9953262209892
3,structured,5,1,9,1.85,0.39700446155886665,0.6948790550231934,0.7344582538839033,1.2855262517929076,125.41532991472204,405.8023836374283
3,structured,5,1,10,2.0,0.187925281339413,0.40487682819366455,0.375850562678826,0.8097536563873291,136.67216384877366,566.3811848163605
3,structured,5,2,0,0.5,80.99984339846871,104.0747299194336,40.499921699234356,52.0373649597168,124.00894968405092,295.5687952041626
3,structured,5,2,1,0.65,66.81877721681661,60.64098358154297,43.4322051909308,39.41663932800293,130.2966155727924,283.090836584568
3,structured,5,2,2,0.8,48.75026035157896,35.3335075378418,39.00020828126317,28.26680603027344,129.03518985825062,316.3744975566864
3,structured,5,2,3,0.95,31.00255188723876,20.587682723999023,29.45242429287682,19.558298587799072,126.7156467035652,307.8766874074936
3,structured,5,2,4,1.1,17.50862681640398,11.995769500732422,19.259489498044378,13.195346450805665,120.73608827302093,301.76375553607943
3,structured,5,2,5,1.25,9.112296101485615,6.989545822143555,11.390370126857018,8.736932277679443,119.5441306980592,349.94584453105927
3,structured,5,2,6,1.4,4.521747348328751,4.072580814361572,6.330446287660251,5.7016131401062005,118.08256459105681,347.26712675094603
3,structured,5,2,7,1.55,2.188127093613047,2.372960090637207,3.3915969951002225,3.678088140487671,123.27820727123853,407.6459900856018
3,structured,5,2,8,1.7,1.045670623191808,1.3826464414596558,1.7776400594260735,2.350498950481415,126.45851172026421,406.8673563361168
3,structured,5,2,9,1.85,0.49668016500569656,0.8056226968765259,0.9188583052605386,1.4904019892215727,133.23622191851567,479.84109211564066
3,structured,5,2,10,2.0,0.23523155709781457,0.4694103002548218,0.47046311419562914,0.9388206005096436,136.76677640029047,566.5102517604828
3,structured,5,3,0,0.5,84.224131298103,121.26652526855469,42.1120656490515,60.633262634277344,128.9764760309131,304.30745989084244
3,structured,5,3,1,0.65,71.60597938157099,70.68363189697266,46.543886598021146,45.94436073303223,133.40829697988275,289.6185579895973
3,structured,5,3,2,0.8,54.363868723707874,41.19996643066406,43.4910949789663,32.959973144531254,133.52607655595375,321.0676646709442
3,structured,5,3,3,0.95,36.00839032622659,24.014568328857422,34.20797080991526,22.81383991241455,131.47119322060362,311.13222873210907
3,structured,5,3,4,1.1,20.998762657360242,13.997568130493164,23.098638923096267,15.39732494354248,131.25239949429846,356.6062371969223
3,structured,5,3,5,1.25,11.155054018289638,8.158879280090332,13.943817522862048,10.198599100112915,125.6959358262586,351.76411271095276
3,structured,5,3,6,1.4,5.598807906182168,4.75563383102417,7.838331068655035,6.657887363433837,119.5904493720516,348.22340097427366
3,structured,5,3,7,1.55,2.725195077021607,2.7719571590423584,4.224052369383491,4.296533596515656,124.11066264552178,408.2644355416298
3,structured,5,3,8,1.7,1.3060710529453003,1.615713119506836,2.2203207900070105,2.746712303161621,126.90119245084514,407.263569688797
3,structured,5,3,9,1.85,0.6212253108462714,0.9417641162872314,1.149266825065602,1.742263615131378,133.46663043832075,480.09295374155045
3,structured,5,3,10,2.0,0.29441107698671376,0.5489339232444763,0.5888221539734275,1.0978678464889526,143.54004206232216,567.6459239721298
3,structured,5,4,0,0.5,86.98915256370022,141.44155883789062,43.49457628185011,70.72077941894531,130.3589866637117,314.3949766755104
3,structured,5,4,1,0.65,75.9510916949111,82.49816131591797,49.368209601692215,53.623804855346684,139.40319117867966,341.73149638175965
3,structured,5,4,2,0.8,59.8687660112452,48.11842346191406,47.895012808996164,38.49473876953125,145.15823521968454,326.81312758922576
