cell_id,N,noise,method,family,n_runs,mean_nv,std_nv,median_nv,mean_value,mean_unseen_rate,mean_behavior_prob
N1600_noise0p05,1600,0.05,Bandit IPS support top3,Bandit,10,0.17626386204746677,0.0885115771452595,0.1501729990598799,431.30509342698525,0.0,0.7621295010987007
N1600_noise0p05,1600,0.05,Bandit DM support top3,Bandit,10,0.13560653141833948,0.008546916576857874,0.13742287499535327,429.0031945487555,0.0,0.7663210340065926
N1600_noise0p05,1600,0.05,Bandit DR support top3,Bandit,10,0.1327220530009564,0.009270167764783632,0.13358286319704546,428.8391046964756,0.0,0.7722039285728821
N1600_noise0p05,1600,0.05,"Bandit oracle (myopic, true R)",Bandit,10,0.0,0.0,0.0,421.2833522260597,0.0,0.8486337769947481
N1600_noise0p05,1600,0.05,Bandit DM,Bandit,10,-1.5353056334761335,0.5834928762528845,-1.8234883462066271,333.9144993215341,0.97128125,0.019659665681134433
N1600_noise0p05,1600,0.05,Bandit DR,Bandit,10,-1.672305192452074,0.49510650469324097,-1.8234883462066271,326.0837952433378,0.9818125,0.011101919925535553
N1600_noise0p05,1600,0.05,Bandit IPS,Bandit,10,-2.1183540416394537,0.521502444581618,-1.8554164737642482,300.6923129547913,0.9905078125,0.006237096056993925
