gate,cell_id,N,noise,seed,method,family,v_policy,v_behaviour_expected,v_optimal_same_start,nv,selected_unseen_rate,mean_behavior_prob,mean_logged_count,support_mask,bandit_updates,w_clip
gate2D_bandit,N1600_noise0p05,1600,0.05,5,Bandit DM,Bandit,316.22695352528456,420.42955294452105,477.5980827412801,-1.8227265908304648,0.987109375,0.007340158392891636,0.49421875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,5,Bandit DM support top3,Bandit,428.41634174390856,420.42955294452105,477.5980827412801,0.13970603805592863,0.0,0.7660073366074772,129.7909375,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,5,Bandit IPS,Bandit,226.38175609618685,420.42955294452105,477.5980827412801,-3.39431147762934,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,5,Bandit IPS support top3,Bandit,428.43762913880494,420.42955294452105,477.5980827412801,0.14007840017494858,0.0,0.7576910198649293,125.946953125,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,5,Bandit DR,Bandit,316.22695352528456,420.42955294452105,477.5980827412801,-1.8227265908304648,0.987109375,0.007340158392891636,0.49421875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,5,Bandit DR support top3,Bandit,428.41634174390856,420.42955294452105,477.5980827412801,0.13970603805592863,0.0,0.7660073366074772,129.7909375,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,5,"Bandit oracle (myopic, true R)",Bandit,420.42955294452105,420.42955294452105,477.5980827412801,0.0,0.0,0.8464086031330261,152.087578125,none,,
gate2D_bandit,N1600_noise0p05,1600,0.05,6,Bandit DM,Bandit,330.08016840423574,420.4015625942231,477.26680319791535,-1.5883410187157951,0.93546875,0.04971513296676695,4.478125,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,6,Bandit DM support top3,Bandit,427.1879475483891,420.4015625942231,477.26680319791535,0.11934153240398618,0.0,0.7857931445192189,144.187890625,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,6,Bandit IPS,Bandit,315.6294966795768,420.4015625942231,477.26680319791535,-1.8424623689685657,0.9878125,0.007813253593132053,0.494296875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,6,Bandit IPS support top3,Bandit,428.81279942398555,420.4015625942231,477.26680319791535,0.1479152596642019,0.0,0.8006689115126082,145.208046875,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,6,Bandit DR,Bandit,315.6294966795768,420.4015625942231,477.26680319791535,-1.8424623689685657,0.9878125,0.007813253593132053,0.494296875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,6,Bandit DR support top3,Bandit,427.1879475483891,420.4015625942231,477.26680319791535,0.11934153240398618,0.0,0.7857931445192189,144.187890625,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,6,"Bandit oracle (myopic, true R)",Bandit,420.4015625942231,420.4015625942231,477.26680319791535,0.0,0.0,0.8532773322005833,156.089921875,none,,
gate2D_bandit,N1600_noise0p05,1600,0.05,7,Bandit DM,Bandit,318.0531873656473,422.5603637349696,478.8785864087379,-1.8556547314125256,0.98703125,0.007254086468710707,0.485546875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,7,Bandit DM support top3,Bandit,429.9747838702177,422.5603637349696,478.8785864087379,0.13165223942163906,0.0,0.7579827771832922,135.377734375,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,7,Bandit IPS,Bandit,318.0531873656473,422.5603637349696,478.8785864087379,-1.8556547314125256,0.98703125,0.007254086468710707,0.485546875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,7,Bandit IPS support top3,Bandit,431.0784691533683,422.5603637349696,478.8785864087379,0.1512495425812903,0.0,0.785217157299929,139.33109375,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,7,Bandit DR,Bandit,318.0531873656473,422.5603637349696,478.8785864087379,-1.8556547314125256,0.98703125,0.007254086468710707,0.485546875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,7,Bandit DR support top3,Bandit,429.49393165914444,422.5603637349696,478.8785864087379,0.12311411111708136,0.0,0.7688347535442887,137.89515625,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,7,"Bandit oracle (myopic, true R)",Bandit,422.5603637349696,422.5603637349696,478.8785864087379,0.0,0.0,0.8483130136257404,150.515078125,none,,
gate2D_bandit,N1600_noise0p05,1600,0.05,8,Bandit DM,Bandit,316.91452847862104,421.64695137411786,478.1010548050897,-1.855178216115971,0.98828125,0.007337323807684881,0.44625,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,8,Bandit DM support top3,Bandit,429.94661520793,421.64695137411786,478.1010548050897,0.14701613043878003,0.0,0.7313522233549239,127.1571875,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,8,Bandit IPS,Bandit,316.91452847862104,421.64695137411786,478.1010548050897,-1.855178216115971,0.98828125,0.007337323807684881,0.44625,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,8,Bandit IPS support top3,Bandit,445.53644822579554,421.64695137411786,478.1010548050897,0.4231667035663422,0.0,0.6022178490174456,73.30984375,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,8,Bandit DR,Bandit,316.91452847862104,421.64695137411786,478.1010548050897,-1.855178216115971,0.98828125,0.007337323807684881,0.44625,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,8,Bandit DR support top3,Bandit,429.2468448442816,421.64695137411786,478.1010548050897,0.13462074514134076,0.0,0.7490155871770099,131.75140625,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,8,"Bandit oracle (myopic, true R)",Bandit,421.64695137411786,421.64695137411786,478.1010548050897,0.0,0.0,0.8464664695536328,154.06328125,none,,
gate2D_bandit,N1600_noise0p05,1600,0.05,9,Bandit DM,Bandit,316.7721443333552,421.14554862217454,477.7638570902434,-1.843456774193158,0.988671875,0.00685063681976071,0.404296875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,9,Bandit DM support top3,Bandit,428.79693051878377,421.14554862217454,477.7638570902434,0.13513971193477795,0.0,0.7884223316924865,127.684453125,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,9,Bandit IPS,Bandit,280.70050222826234,421.14554862217454,477.7638570902434,-2.480558854440509,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,9,Bandit IPS support top3,Bandit,431.1053921716721,421.14554862217454,477.7638570902434,0.17591206482466096,0.0,0.7877840432629294,128.745,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,9,Bandit DR,Bandit,316.7721443333552,421.14554862217454,477.7638570902434,-1.843456774193158,0.988671875,0.00685063681976071,0.404296875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,9,Bandit DR support top3,Bandit,429.60104481547575,421.14554862217454,477.7638570902434,0.14934208424947676,0.0,0.7976192591882441,139.393828125,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p05,1600,0.05,9,"Bandit oracle (myopic, true R)",Bandit,421.14554862217454,421.14554862217454,477.7638570902434,0.0,0.0,0.8482297729564207,150.22140625,none,,
