gate,cell_id,N,noise,seed,method,family,v_policy,v_behaviour_expected,v_optimal_same_start,nv,selected_unseen_rate,mean_behavior_prob,mean_logged_count,target_q95,support_mask,qdt_mode,qdt_denoise,cql_updates,cql_alpha,iql_updates,iql_expectile,iql_awr_beta,iql_weight_clip,iql_final_q_loss,iql_final_v_loss,iql_final_pi_loss,iql_mean_adv_weight
gate2C_support_mask,N400_noise0p5,400,0.5,2,Structured DT support top3,DT,463.70687437101225,417.1824539201058,474.5590275047475,0.8108609061897674,0.0,0.762622301625546,30.8075,651.2802734375,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,2,Vanilla DT,DT,452.0385889684765,417.1824539201058,474.5590275047475,0.6074976749343716,0.018125,0.7663684691883216,56.5190625,557.39306640625,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,2,Vanilla DT support top3,DT,451.28538497528046,417.1824539201058,474.5590275047475,0.5943702965264411,0.0,0.7936608940780226,56.1153125,557.39306640625,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,2,Q-DT fixed td denoised,Q-DT,462.5484600131033,417.1824539201058,474.5590275047475,0.7906712314577957,0.311875,0.6088349621727139,18.9796875,31954.498046875,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,2,Q-DT fixed td denoised support top3,Q-DT,469.4504525556996,417.1824539201058,474.5590275047475,0.9109640985878711,0.0,0.7496251395722937,26.4946875,31954.498046875,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,2,Q-DT fixed q_sa,Q-DT,460.9977069170853,417.1824539201058,474.5590275047475,0.7636435963249597,0.295,0.5296351790573972,13.2278125,28935.86328125,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,2,Q-DT fixed q_sa support top3,Q-DT,468.56092769130504,417.1824539201058,474.5590275047475,0.895460822445347,0.0,0.7613224324355755,29.6190625,28935.86328125,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p5,400,0.5,2,IQL expectile0.7 beta3,IQL,447.4936074508216,417.1824539201058,474.5590275047475,0.5282844833179333,0.46375,0.2964791152721142,6.9696875,,none,,,,,2000.0,0.7,3.0,20.0,1300.4143676757812,127.09260139465331,0.7108155161142349,4.534347259998322
gate2B_iql,N400_noise0p5,400,0.5,2,IQL expectile0.7 beta3 support top3,IQL,467.29630364256053,417.1824539201058,474.5590275047475,0.8734200491865719,0.0,0.7188483927264866,28.125625,,top3,,,,,2000.0,0.7,3.0,20.0,1300.4143676757812,127.09260139465331,0.7108155161142349,4.534347259998322
gate2C_support_mask,N400_noise0p5,400,0.5,3,Structured DT,DT,464.6038462489772,423.10474053664757,479.3865548020198,0.7373448467147629,0.354375,0.5269414025943917,28.4378125,668.9330444335938,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,3,Structured DT support count>=1,DT,471.22453478744274,423.10474053664757,479.3865548020198,0.8549794436957442,0.0,0.7591350996988149,30.0334375,668.9330444335938,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,3,Structured DT support top3,DT,471.22453478744274,423.10474053664757,479.3865548020198,0.8549794436957442,0.0,0.7591350996988149,30.0334375,668.9330444335938,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,3,Vanilla DT,DT,458.1628584556892,423.10474053664757,479.3865548020198,0.6229031238001754,0.0378125,0.7719615786712286,50.9321875,591.7789306640625,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,3,Vanilla DT support top3,DT,457.2058772973476,423.10474053664757,479.3865548020198,0.6058997423201584,0.0,0.8132065100552753,53.4515625,591.7789306640625,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,3,Q-DT fixed td denoised,Q-DT,459.6341984708495,423.10474053664757,479.3865548020198,0.6490454938421725,0.5146875,0.3126530775688357,10.2265625,44818.18359375,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,3,Q-DT fixed td denoised support top3,Q-DT,475.90193573377053,423.10474053664757,479.3865548020198,0.938086234181807,0.0,0.7361716542073111,25.7775,44818.18359375,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,3,Q-DT fixed q_sa,Q-DT,459.6108598890071,423.10474053664757,479.3865548020198,0.6486308202544947,0.4259375,0.3974413181231779,15.6440625,40451.16015625,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,3,Q-DT fixed q_sa support top3,Q-DT,474.65799845490955,423.10474053664757,479.3865548020198,0.9159842942373031,0.0,0.76550204737932,32.5965625,40451.16015625,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p5,400,0.5,3,IQL expectile0.7 beta3,IQL,436.68317349763356,423.10474053664757,479.3865548020198,0.2412579114269991,0.7975,0.14283306619705716,2.1215625,,none,,,,,2000.0,0.7,3.0,20.0,1576.3507446289063,568.8877609252929,0.3087496295571327,5.241326189041137
gate2B_iql,N400_noise0p5,400,0.5,3,IQL expectile0.7 beta3 support top3,IQL,477.62439840274567,423.10474053664757,479.3865548020198,0.9686904833777129,0.0,0.7206511935618891,26.071875,,top3,,,,,2000.0,0.7,3.0,20.0,1576.3507446289063,568.8877609252929,0.3087496295571327,5.241326189041137
gate2C_support_mask,N400_noise0p5,400,0.5,4,Structured DT,DT,466.7701210790443,427.25459431293825,483.248496641775,0.7057112493078672,0.163125,0.6158295973591552,22.383125,628.6167602539062,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,4,Structured DT support count>=1,DT,470.8927641261323,427.25459431293825,483.248496641775,0.7793378921318813,0.0,0.7262684261994059,29.290625,628.6167602539062,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,4,Structured DT support top3,DT,470.8927641261323,427.25459431293825,483.248496641775,0.7793378921318813,0.0,0.7262684261994059,29.290625,628.6167602539062,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,4,Vanilla DT,DT,453.20873873765345,427.25459431293825,483.248496641775,0.4635173357322673,0.0346875,0.8205088075267531,52.3015625,584.234619140625,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,4,Vanilla DT support top3,DT,455.6890268812455,427.25459431293825,483.248496641775,0.5078130186626341,0.0,0.8287719815748347,53.029375,584.234619140625,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,4,Q-DT fixed td denoised,Q-DT,463.01017103840985,427.25459431293825,483.248496641775,0.6385619726142495,0.3484375,0.5790678095198499,24.464375,29791.044921875,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,4,Q-DT fixed td denoised support top3,Q-DT,477.87998870026087,427.25459431293825,483.248496641775,0.9041233470389982,0.0,0.7603872680600072,27.065625,29791.044921875,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,4,Q-DT fixed q_sa,Q-DT,469.7459066095391,427.25459431293825,483.248496641775,0.7588560634167106,0.341875,0.5150740466808656,17.2696875,27046.595703125,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,4,Q-DT fixed q_sa support top3,Q-DT,476.52300784669734,427.25459431293825,483.248496641775,0.8798889072674253,0.0,0.7774941772752015,34.5590625,27046.595703125,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p5,400,0.5,4,IQL expectile0.7 beta3,IQL,468.73784671183,427.25459431293825,483.248496641775,0.7408530335191155,0.4753125,0.4767044565390485,14.1978125,,none,,,,,2000.0,0.7,3.0,20.0,1979.0389099121094,1243.0401245117187,0.5877191856503486,4.85923216342926
gate2B_iql,N400_noise0p5,400,0.5,4,IQL expectile0.7 beta3 support top3,IQL,480.2397135839534,427.25459431293825,483.248496641775,0.9462658801640254,0.0,0.761787023256101,27.799375,,top3,,,,,2000.0,0.7,3.0,20.0,1979.0389099121094,1243.0401245117187,0.5877191856503486,4.85923216342926
gate2C_support_mask,N400_noise0p5,400,0.5,5,Structured DT,DT,467.8004543416022,420.5620190232593,478.5366511066638,0.8148121621605788,0.229375,0.5969021157834055,24.4234375,711.250244140625,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,5,Structured DT support count>=1,DT,473.2503578400346,420.5620190232593,478.5366511066638,0.9088171312752081,0.0,0.7780481652258489,31.4615625,711.250244140625,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,5,Structured DT support top3,DT,473.2503578400346,420.5620190232593,478.5366511066638,0.9088171312752081,0.0,0.7780481652258489,31.4615625,711.250244140625,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,5,Vanilla DT,DT,457.2808292664021,420.5620190232593,478.5366511066638,0.6333599528552032,0.0659375,0.7763648181549251,49.19625,598.1510009765625,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,5,Vanilla DT support top3,DT,458.32177853393875,420.5620190232593,478.5366511066638,0.6513152072505926,0.0,0.8288998683538347,51.7990625,598.1510009765625,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,5,Q-DT fixed td denoised,Q-DT,459.5665071069558,420.5620190232593,478.5366511066638,0.6727854353190746,0.4025,0.48845759729531296,16.3965625,38321.921875,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,5,Q-DT fixed td denoised support top3,Q-DT,475.8619044609093,420.5620190232593,478.5366511066638,0.9538634994370206,0.0,0.7693067211744702,29.063125,38321.921875,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,5,Q-DT fixed q_sa,Q-DT,456.36530349200547,420.5620190232593,478.5366511066638,0.6175681187116152,0.4259375,0.4332757639197819,16.7290625,34487.85546875,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,5,Q-DT fixed q_sa support top3,Q-DT,475.3239848322309,420.5620190232593,478.5366511066638,0.9445849648547832,0.0,0.7776420882545182,32.050625,34487.85546875,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p5,400,0.5,5,IQL expectile0.7 beta3,IQL,458.2338917225463,420.5620190232593,478.5366511066638,0.649799254354746,0.5675,0.2981780958909159,7.3734375,,none,,,,,2000.0,0.7,3.0,20.0,1993.4303466796875,351.2358703613281,0.4461374804377556,4.973947477340698
gate2B_iql,N400_noise0p5,400,0.5,5,IQL expectile0.7 beta3 support top3,IQL,476.30114043227763,420.5620190232593,478.5366511066638,0.9614398471529745,0.0,0.7788930282065669,30.8415625,,top3,,,,,2000.0,0.7,3.0,20.0,1993.4303466796875,351.2358703613281,0.4461374804377556,4.973947477340698
gate2C_support_mask,N400_noise0p5,400,0.5,6,Structured DT,DT,464.480226944741,421.9223253169368,478.38659087731315,0.7537138968414935,0.25875,0.5976242871294676,20.7409375,718.8403930664062,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,6,Structured DT support count>=1,DT,472.69422283225026,421.9223253169368,478.38659087731315,0.899186361700284,0.0,0.775266308146414,29.6765625,718.8403930664062,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,6,Structured DT support top3,DT,472.69422283225026,421.9223253169368,478.38659087731315,0.899186361700284,0.0,0.775266308146414,29.6765625,718.8403930664062,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,6,Vanilla DT,DT,454.78584664801195,421.9223253169368,478.38659087731315,0.5820233559211836,0.08,0.7575828797818701,53.0290625,593.7530517578125,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,6,Vanilla DT support top3,DT,455.343352708924,421.9223253169368,478.38659087731315,0.5918969645722322,0.0,0.8249052562165486,54.970625,593.7530517578125,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,6,Q-DT fixed td denoised,Q-DT,466.20083606465727,421.9223253169368,478.38659087731315,0.7841864285009454,0.2096875,0.6490499782855885,22.5109375,34117.3515625,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,6,Q-DT fixed td denoised support top3,Q-DT,475.45735597988613,421.9223253169368,478.38659087731315,0.9481223235907525,0.0,0.7507286564599185,27.9084375,34117.3515625,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,6,Q-DT fixed q_sa,Q-DT,455.67069837388556,421.9223253169368,478.38659087731315,0.597694359822358,0.4353125,0.4586712544006569,14.450625,30573.70703125,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,6,Q-DT fixed q_sa support top3,Q-DT,475.5425479479582,421.9223253169368,478.38659087731315,0.9496311002874225,0.0,0.7641044578409065,29.67625,30573.70703125,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p5,400,0.5,6,IQL expectile0.7 beta3,IQL,451.900448923368,421.9223253169368,478.38659087731315,0.5309220497055093,0.6915625,0.2614981389373084,9.6828125,,none,,,,,2000.0,0.7,3.0,20.0,2222.551544189453,474.4380935668945,0.6086191520094871,5.063781189918518
gate2B_iql,N400_noise0p5,400,0.5,6,IQL expectile0.7 beta3 support top3,IQL,476.64535917479066,421.9223253169368,478.38659087731315,0.9691622358806629,0.0,0.7653249172105803,28.114375,,top3,,,,,2000.0,0.7,3.0,20.0,2222.551544189453,474.4380935668945,0.6086191520094871,5.063781189918518
gate2C_support_mask,N400_noise0p5,400,0.5,7,Structured DT,DT,457.4201571373035,418.644374990045,476.3341035189663,0.6721436057342378,0.2571875,0.6285624077419921,28.739375,630.6114501953125,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,7,Structured DT support count>=1,DT,462.02791787522773,418.644374990045,476.3341035189663,0.7520150292167433,0.0,0.7876914580895255,37.26375,630.6114501953125,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,7,Structured DT support top3,DT,462.02791787522773,418.644374990045,476.3341035189663,0.7520150292167433,0.0,0.7876914580895255,37.26375,630.6114501953125,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,7,Vanilla DT,DT,447.8738175066374,418.644374990045,476.3341035189663,0.5066663210581581,0.02625,0.8136336049401391,57.4809375,580.7210083007812,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,7,Vanilla DT support top3,DT,447.0880196594467,418.644374990045,476.3341035189663,0.4930452161018955,0.0,0.8315558540683807,58.1184375,580.7210083007812,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,7,Q-DT fixed td denoised,Q-DT,462.6184131649576,418.644374990045,476.3341035189663,0.7622507384978822,0.3153125,0.5896906673303585,15.0521875,26911.248046875,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,7,Q-DT fixed td denoised support top3,Q-DT,473.26883462575205,418.644374990045,476.3341035189663,0.9468662971489363,0.0,0.7387469939891926,26.03375,26911.248046875,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,7,Q-DT fixed q_sa,Q-DT,460.5187761835932,418.644374990045,476.3341035189663,0.7258554037493096,0.4903125,0.3906245209029045,12.609375,24282.97265625,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,7,Q-DT fixed q_sa support top3,Q-DT,469.09290812292426,418.644374990045,476.3341035189663,0.8744803350493868,0.0,0.7647769650922652,32.9065625,24282.97265625,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p5,400,0.5,7,IQL expectile0.7 beta3,IQL,462.8034152589694,418.644374990045,476.3341035189663,0.7654575848244175,0.5290625,0.4189254365701862,8.375,,none,,,,,2000.0,0.7,3.0,20.0,1755.432440185547,326.2066284179688,0.4840700775384903,5.128554797172546
gate2B_iql,N400_noise0p5,400,0.5,7,IQL expectile0.7 beta3 support top3,IQL,474.02452260265636,418.644374990045,476.3341035189663,0.9599654743538605,0.0,0.7383842236074005,26.256875,,top3,,,,,2000.0,0.7,3.0,20.0,1755.432440185547,326.2066284179688,0.4840700775384903,5.128554797172546
gate2C_support_mask,N400_noise0p5,400,0.5,8,Structured DT,DT,461.0732290950835,422.931340639083,479.95114040875427,0.6689235776006373,0.278125,0.6244474975357343,40.32875,615.0625610351562,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,8,Structured DT support count>=1,DT,465.0241408368238,422.931340639083,479.95114040875427,0.7382137497460993,0.0,0.8129304741550487,45.2903125,615.0625610351562,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,8,Structured DT support top3,DT,465.0241408368238,422.931340639083,479.95114040875427,0.7382137497460993,0.0,0.8129304741550487,45.2903125,615.0625610351562,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,8,Vanilla DT,DT,454.7303487661913,422.931340639083,479.95114040875427,0.5576836161396369,0.0390625,0.7756523365161179,60.355,587.1320190429688,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,8,Vanilla DT support top3,DT,456.4931772665253,422.931340639083,479.95114040875427,0.5885996927911664,0.0,0.7996725208973214,57.6440625,587.1320190429688,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,8,Q-DT fixed td denoised,Q-DT,469.8089805210332,422.931340639083,479.95114040875427,0.822129156386206,0.278125,0.5812602507323974,21.429375,39944.84375,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,8,Q-DT fixed td denoised support top3,Q-DT,476.6684285252174,422.931340639083,479.95114040875427,0.9424285617136989,0.0,0.7790820864464072,33.3296875,39944.84375,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,8,Q-DT fixed q_sa,Q-DT,452.8060922012375,422.931340639083,479.95114040875427,0.5239364515980788,0.465,0.3872528449360936,13.3815625,35672.91015625,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,8,Q-DT fixed q_sa support top3,Q-DT,476.13706370179403,422.931340639083,479.95114040875427,0.9331096089013463,0.0,0.7914561560285471,33.053125,35672.91015625,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p5,400,0.5,8,IQL expectile0.7 beta3,IQL,465.24586607250023,422.931340639083,479.95114040875427,0.742102315412273,0.42875,0.4265573191391673,14.5596875,,none,,,,,2000.0,0.7,3.0,20.0,1848.2897888183593,560.3455108642578,0.5467558078467846,4.942697310447693
gate2B_iql,N400_noise0p5,400,0.5,8,IQL expectile0.7 beta3 support top3,IQL,477.5691708387365,422.931340639083,479.95114040875427,0.9582255711237218,0.0,0.7758907985676194,31.090625,,top3,,,,,2000.0,0.7,3.0,20.0,1848.2897888183593,560.3455108642578,0.5467558078467846,4.942697310447693
gate2C_support_mask,N400_noise0p5,400,0.5,9,Structured DT,DT,462.6907920498203,423.45525105741876,479.20761072352025,0.7037467333648569,0.4115625,0.4581090228698818,17.9471875,666.7525634765625,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,9,Structured DT support count>=1,DT,468.9532631436357,423.45525105741876,479.20761072352025,0.8160732991159942,0.0,0.747869870115558,30.2909375,666.7525634765625,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,9,Structured DT support top3,DT,468.9532631436357,423.45525105741876,479.20761072352025,0.8160732991159942,0.0,0.747869870115558,30.2909375,666.7525634765625,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,9,Vanilla DT,DT,454.0669637408906,423.45525105741876,479.20761072352025,0.5490657770685243,0.0534375,0.7922698215889189,55.84375,586.7346801757812,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p5,400,0.5,9,Vanilla DT support top3,DT,454.8262591057357,423.45525105741876,479.20761072352025,0.5626848484296729,0.0,0.854182080885048,53.6953125,586.7346801757812,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p5,400,0.5,9,Q-DT fixed td denoised,Q-DT,461.04937989170224,423.45525105741876,479.20761072352025,0.6743056089362517,0.4534375,0.4783376494991122,35.4903125,31443.3984375,none,td,True,2000.0,0.1,,,,,,,,
