gate,cell_id,N,noise,seed,method,family,v_policy,v_behaviour_expected,v_optimal_same_start,nv,selected_unseen_rate,mean_behavior_prob,mean_logged_count,target_q95,support_mask,qdt_mode,qdt_denoise,cql_updates,cql_alpha,iql_updates,iql_expectile,iql_awr_beta,iql_weight_clip,iql_final_q_loss,iql_final_v_loss,iql_final_pi_loss,iql_mean_adv_weight
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,3,Q-DT fixed q_sa support top3,Q-DT,474.1578009108765,423.10474053664757,479.3865548020198,0.9070969200372717,0.0,0.7718600479313997,32.48875,38749.83984375,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,3,IQL expectile0.7 beta3,IQL,428.8819937725435,423.10474053664757,479.3865548020198,0.1026486674479939,0.849375,0.16833484986351227,2.593125,,none,,,,,2000.0,0.7,3.0,20.0,92.00516700744629,273.89732971191404,0.6626410573720932,5.429310822486878
gate2B_iql,N400_noise0p05,400,0.05,3,IQL expectile0.7 beta3 support top3,IQL,475.70860041862807,423.10474053664757,479.3865548020198,0.9346511047769361,0.0,0.6912677476006838,25.5334375,,top3,,,,,2000.0,0.7,3.0,20.0,92.00516700744629,273.89732971191404,0.6626410573720932,5.429310822486878
gate2C_support_mask,N400_noise0p05,400,0.05,4,Structured DT,DT,468.8011794085313,427.25459431293825,483.248496641775,0.7419840976898062,0.180625,0.6034757090160384,25.2003125,649.409423828125,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,4,Structured DT support count>=1,DT,472.1968898759301,427.25459431293825,483.248496641775,0.8026283879815723,0.0,0.7239803431238605,29.465625,649.409423828125,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,4,Structured DT support top3,DT,472.1968898759301,427.25459431293825,483.248496641775,0.8026283879815723,0.0,0.7239803431238605,29.465625,649.409423828125,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,4,Vanilla DT,DT,447.966880045703,427.25459431293825,483.248496641775,0.36990252279841535,0.241875,0.647114350730022,43.49625,480.757080078125,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,4,Vanilla DT support top3,DT,457.2897420026757,427.25459431293825,483.248496641775,0.5364003300457493,0.0,0.7643261491837094,44.86,480.757080078125,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,4,Q-DT fixed td denoised,Q-DT,468.78916591070924,427.25459431293825,483.248496641775,0.7417695475812691,0.2790625,0.603028064191805,23.0446875,28252.419921875,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,4,Q-DT fixed td denoised support top3,Q-DT,477.2165151777031,427.25459431293825,483.248496641775,0.8922743153594171,0.0,0.753362276200678,27.620625,28252.419921875,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,4,Q-DT fixed q_sa,Q-DT,472.20824456775,427.25459431293825,483.248496641775,0.8028311724160851,0.280625,0.5665589964511075,19.7890625,25650.904296875,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,4,Q-DT fixed q_sa support top3,Q-DT,475.97708475938816,427.25459431293825,483.248496641775,0.8701392190941825,0.0,0.7751948448102064,35.7890625,25650.904296875,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,4,IQL expectile0.7 beta3,IQL,456.4702678573505,427.25459431293825,483.248496641775,0.5217652695973335,0.3153125,0.37121911245439876,12.6584375,,none,,,,,2000.0,0.7,3.0,20.0,318.13512115478517,749.9773498535156,0.5996557489037514,4.795460414886475
gate2B_iql,N400_noise0p05,400,0.05,4,IQL expectile0.7 beta3 support top3,IQL,477.20908774675786,427.25459431293825,483.248496641775,0.8921416682204191,0.0,0.7163466444862704,27.8565625,,top3,,,,,2000.0,0.7,3.0,20.0,318.13512115478517,749.9773498535156,0.5996557489037514,4.795460414886475
gate2C_support_mask,N400_noise0p05,400,0.05,5,Structured DT,DT,465.3546236673143,420.5620190232593,478.5366511066638,0.7726242157020446,0.199375,0.616910686914124,24.03875,645.33837890625,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,5,Structured DT support count>=1,DT,467.0161166544864,420.5620190232593,478.5366511066638,0.8012831813127588,0.0,0.7774735867814411,35.606875,645.33837890625,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,5,Structured DT support top3,DT,467.0161166544864,420.5620190232593,478.5366511066638,0.8012831813127588,0.0,0.7774735867814411,35.606875,645.33837890625,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,5,Vanilla DT,DT,445.9107996477682,420.5620190232593,478.5366511066638,0.4372391805443663,0.215,0.6222722188270574,32.08125,476.6051025390625,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,5,Vanilla DT support top3,DT,455.8014595317784,420.5620190232593,478.5366511066638,0.6078424173149094,0.0,0.777575256323738,37.12625,476.6051025390625,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,5,Q-DT fixed td denoised,Q-DT,460.60992662976633,420.5620190232593,478.5366511066638,0.6907832989589757,0.35,0.5497239645419557,18.1815625,36135.78515625,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,5,Q-DT fixed td denoised support top3,Q-DT,474.42768972114294,420.5620190232593,478.5366511066638,0.929124838953535,0.0,0.7649236449186312,29.7575,36135.78515625,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,5,Q-DT fixed q_sa,Q-DT,459.40505768713643,420.5620190232593,478.5366511066638,0.6700006066100785,0.4009375,0.4571323723008654,17.6340625,32695.568359375,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,5,Q-DT fixed q_sa support top3,Q-DT,475.3239848322309,420.5620190232593,478.5366511066638,0.9445849648547832,0.0,0.7776420882545182,32.050625,32695.568359375,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,5,IQL expectile0.7 beta3,IQL,445.2945028459653,420.5620190232593,478.5366511066638,0.42660872409030437,0.6553125,0.31371101894812137,9.0403125,,none,,,,,2000.0,0.7,3.0,20.0,138.17585067749025,198.9228744506836,0.2612853407859802,4.019597446918487
gate2B_iql,N400_noise0p05,400,0.05,5,IQL expectile0.7 beta3 support top3,IQL,477.8839206510116,420.5620190232593,478.5366511066638,0.9887411022339364,0.0,0.7863407279935979,30.919375,,top3,,,,,2000.0,0.7,3.0,20.0,138.17585067749025,198.9228744506836,0.2612853407859802,4.019597446918487
gate2C_support_mask,N400_noise0p05,400,0.05,6,Structured DT,DT,467.35444323117093,421.9223253169368,478.38659087731315,0.8046171762502478,0.1990625,0.628842096953502,22.8646875,690.4227294921875,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,6,Structured DT support count>=1,DT,471.5525638397547,421.9223253169368,478.38659087731315,0.8789672198914744,0.0,0.7813232288269623,32.3821875,690.4227294921875,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,6,Structured DT support top3,DT,471.5525638397547,421.9223253169368,478.38659087731315,0.8789672198914744,0.0,0.7813232288269623,32.3821875,690.4227294921875,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,6,Vanilla DT,DT,439.86824745654536,421.9223253169368,478.38659087731315,0.3178279565226838,0.289375,0.6362875345264266,34.2096875,478.6827697753906,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,6,Vanilla DT support top3,DT,451.5349105785146,421.9223253169368,478.38659087731315,0.5244482500159952,0.0,0.7766499843592549,31.53625,478.6827697753906,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,6,Q-DT fixed td denoised,Q-DT,466.20083606465727,421.9223253169368,478.38659087731315,0.7841864285009454,0.2096875,0.6490499782855885,22.5109375,32128.701171875,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,6,Q-DT fixed td denoised support top3,Q-DT,475.60403668766753,421.9223253169368,478.38659087731315,0.9507200853135993,0.0,0.7544786564599185,27.9771875,32128.701171875,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,6,Q-DT fixed q_sa,Q-DT,457.19014213838136,421.9223253169368,478.38659087731315,0.6246041894184073,0.4234375,0.46967419365378105,14.8128125,28888.263671875,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,6,Q-DT fixed q_sa support top3,Q-DT,475.5425479479582,421.9223253169368,478.38659087731315,0.9496311002874225,0.0,0.7641044578409065,29.67625,28888.263671875,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,6,IQL expectile0.7 beta3,IQL,459.3003584987327,421.9223253169368,478.38659087731315,0.661976788519956,0.3815625,0.4829364062862431,16.8478125,,none,,,,,2000.0,0.7,3.0,20.0,271.2549682617188,169.06688766479493,0.7657644510269165,5.4856713056564335
gate2B_iql,N400_noise0p05,400,0.05,6,IQL expectile0.7 beta3 support top3,IQL,476.64535917479066,421.9223253169368,478.38659087731315,0.9691622358806629,0.0,0.7653249172105803,28.114375,,top3,,,,,2000.0,0.7,3.0,20.0,271.2549682617188,169.06688766479493,0.7657644510269165,5.4856713056564335
gate2C_support_mask,N400_noise0p05,400,0.05,7,Structured DT,DT,457.3305544890955,418.644374990045,476.3341035189663,0.6705904237295236,0.2840625,0.6100953611455023,27.6284375,649.3828125,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,7,Structured DT support count>=1,DT,462.27996494918875,418.644374990045,476.3341035189663,0.7563840404842286,0.0,0.7753160364471557,36.200625,649.3828125,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,7,Structured DT support top3,DT,462.27996494918875,418.644374990045,476.3341035189663,0.7563840404842286,0.0,0.7753160364471557,36.200625,649.3828125,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,7,Vanilla DT,DT,439.8716702648779,418.644374990045,476.3341035189663,0.3679562344307292,0.279375,0.5761997472722081,35.451875,473.3421325683594,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,7,Vanilla DT support top3,DT,451.7044914141311,418.644374990045,476.3341035189663,0.5730676372920052,0.0,0.7377111981541101,34.5515625,473.3421325683594,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,7,Q-DT fixed td denoised,Q-DT,464.8515406356113,418.644374990045,476.3341035189663,0.8009600118399153,0.2853125,0.5898333207706846,14.9315625,25690.734375,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,7,Q-DT fixed td denoised support top3,Q-DT,473.26883462575205,418.644374990045,476.3341035189663,0.9468662971489363,0.0,0.7387469939891926,26.03375,25690.734375,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,7,Q-DT fixed q_sa,Q-DT,461.49299326654085,418.644374990045,476.3341035189663,0.7427425881370682,0.4946875,0.3891381197754026,12.863125,23576.8046875,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,7,Q-DT fixed q_sa support top3,Q-DT,469.09290812292426,418.644374990045,476.3341035189663,0.8744803350493868,0.0,0.7647769650922652,32.9065625,23576.8046875,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,7,IQL expectile0.7 beta3,IQL,458.4265400458959,418.644374990045,476.3341035189663,0.6895883560261009,0.5890625,0.41674508230339274,7.7109375,,none,,,,,2000.0,0.7,3.0,20.0,183.99985046386718,133.66618690490722,0.7903455257415771,5.731607508659363
gate2B_iql,N400_noise0p05,400,0.05,7,IQL expectile0.7 beta3 support top3,IQL,473.22968363791574,418.644374990045,476.3341035189663,0.9461876496871671,0.0,0.7477045706250738,26.788125,,top3,,,,,2000.0,0.7,3.0,20.0,183.99985046386718,133.66618690490722,0.7903455257415771,5.731607508659363
gate2C_support_mask,N400_noise0p05,400,0.05,8,Structured DT,DT,458.83303357474136,422.931340639083,479.95114040875427,0.6296355490668422,0.3790625,0.5333117815774706,35.7496875,624.277099609375,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,8,Structured DT support count>=1,DT,465.0241408368238,422.931340639083,479.95114040875427,0.7382137497460993,0.0,0.8129304741550487,45.2903125,624.277099609375,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,8,Structured DT support top3,DT,465.0241408368238,422.931340639083,479.95114040875427,0.7382137497460993,0.0,0.8129304741550487,45.2903125,624.277099609375,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,8,Vanilla DT,DT,448.16178670471595,422.931340639083,479.95114040875427,0.4424857008889918,0.341875,0.6215143203023179,32.8453125,480.2220764160156,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,8,Vanilla DT support top3,DT,455.31551478330744,422.931340639083,479.95114040875427,0.5679461217864453,0.0,0.7998641683348751,46.8909375,480.2220764160156,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,8,Q-DT fixed td denoised,Q-DT,465.55559007677135,422.931340639083,479.95114040875427,0.7475341830358394,0.415,0.45881277983943675,15.675,39040.5625,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,8,Q-DT fixed td denoised support top3,Q-DT,476.6684285252174,422.931340639083,479.95114040875427,0.9424285617136989,0.0,0.7790820864464072,33.3296875,39040.5625,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,8,Q-DT fixed q_sa,Q-DT,452.8060922012375,422.931340639083,479.95114040875427,0.5239364515980788,0.465,0.3872528449360936,13.3815625,35034.19140625,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,8,Q-DT fixed q_sa support top3,Q-DT,476.13706370179403,422.931340639083,479.95114040875427,0.9331096089013463,0.0,0.7914561560285471,33.053125,35034.19140625,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,8,IQL expectile0.7 beta3,IQL,465.63491465437454,422.931340639083,479.95114040875427,0.7489253590470428,0.248125,0.5318527631704553,23.83625,,none,,,,,2000.0,0.7,3.0,20.0,147.6714714050293,219.6897766113281,3.2688827514648438,6.273882532119751
gate2B_iql,N400_noise0p05,400,0.05,8,IQL expectile0.7 beta3 support top3,IQL,473.39670753294484,422.931340639083,479.95114040875427,0.8850498791246946,0.0,0.7298763818266828,30.6575,,top3,,,,,2000.0,0.7,3.0,20.0,147.6714714050293,219.6897766113281,3.2688827514648438,6.273882532119751
gate2C_support_mask,N400_noise0p05,400,0.05,9,Structured DT,DT,454.1859263125379,423.45525105741876,479.20761072352025,0.5511995445423987,0.4359375,0.4665422059361372,26.99875,606.96826171875,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,9,Structured DT support count>=1,DT,463.323391547317,423.45525105741876,479.20761072352025,0.7150933292988283,0.0,0.7706842617088246,33.325,606.96826171875,count>=1,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,9,Structured DT support top3,DT,463.323391547317,423.45525105741876,479.20761072352025,0.7150933292988283,0.0,0.7706842617088246,33.325,606.96826171875,top3,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,9,Vanilla DT,DT,447.41552394971205,423.45525105741876,479.20761072352025,0.4297624896199972,0.2671875,0.6386244947456374,49.8040625,478.75,none,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,9,Vanilla DT support top3,DT,457.9181031477898,423.45525105741876,479.20761072352025,0.6181415871322324,0.0,0.8094697383914172,44.671875,478.75,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,9,Q-DT fixed td denoised,Q-DT,461.04937989170224,423.45525105741876,479.20761072352025,0.6743056089362517,0.4534375,0.4783376494991122,35.4903125,30288.60546875,none,td,True,2000.0,0.1,,,,,,,,
