gate,cell_id,N,noise,seed,method,family,v_policy,v_behaviour_expected,v_optimal_same_start,nv,selected_unseen_rate,mean_behavior_prob,mean_logged_count,target_q95,support_mask,qdt_mode,qdt_denoise,cql_updates,cql_alpha,iql_updates,iql_expectile,iql_awr_beta,iql_weight_clip,iql_final_q_loss,iql_final_v_loss,iql_final_pi_loss,iql_mean_adv_weight
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,4,Q-DT fixed td denoised support top3,Q-DT,469.8215420730741,422.8141069914742,479.6367344894461,0.8272661288547013,0.0,0.7908882020997933,156.4665625,29634.716796875,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,4,Q-DT fixed q_sa,Q-DT,467.0637404502286,422.8141069914742,479.6367344894461,0.7787326177469306,0.293125,0.521732938206668,64.785625,27060.0703125,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,4,Q-DT fixed q_sa support top3,Q-DT,473.85038958390834,422.8141069914742,479.6367344894461,0.8981682973786405,0.0,0.7748412920126755,133.493046875,27060.0703125,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N1600_noise0p05,1600,0.05,4,IQL expectile0.7 beta3,IQL,455.3505879950704,422.8141069914742,479.6367344894461,0.5725972633834553,0.49390625,0.34764014707667246,34.13296875,,none,,,,,2000.0,0.7,3.0,20.0,297.1408004760742,662.496484375,0.36072960793972014,4.396549689769745
gate2B_iql,N1600_noise0p05,1600,0.05,4,IQL expectile0.7 beta3 support top3,IQL,471.53156559014445,422.8141069914742,479.6367344894461,0.8573601880766437,0.0,0.6792793654713297,145.960625,,top3,,,,,2000.0,0.7,3.0,20.0,297.1408004760742,662.496484375,0.36072960793972014,4.396549689769745
gate2C_support_mask,N1600_noise0p05,1600,0.05,5,Structured DT,DT,460.27360442247124,420.42955294452105,477.5980827412801,0.6969577776374614,0.116328125,0.726973100005888,140.23546875,565.6158447265625,none,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,5,Structured DT support count>=1,DT,455.92334637224246,420.42955294452105,477.5980827412801,0.6208624492164847,0.0,0.813823777351248,204.428671875,565.6158447265625,count>=1,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,5,Structured DT support top3,DT,455.92334637224246,420.42955294452105,477.5980827412801,0.6208624492164847,0.0,0.813823777351248,204.428671875,565.6158447265625,top3,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,5,Vanilla DT,DT,442.6452157637136,420.42955294452105,477.5980827412801,0.38859951267195264,0.1178125,0.7308635333928816,151.006953125,473.753662109375,none,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,5,Vanilla DT support top3,DT,445.66083420712073,420.42955294452105,477.5980827412801,0.44134913653193275,0.0,0.7882600723658512,146.239765625,473.753662109375,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,5,Q-DT fixed td denoised,Q-DT,464.0914815348736,420.42955294452105,477.5980827412801,0.7637406234789649,0.35953125,0.49970108406035574,70.63734375,30275.837890625,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,5,Q-DT fixed td denoised support top3,Q-DT,475.5877408677786,420.42955294452105,477.5980827412801,0.9648348159267259,0.0,0.7676208936220493,110.365,30275.837890625,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,5,Q-DT fixed q_sa,Q-DT,464.24107670924127,420.42955294452105,477.5980827412801,0.7663573634038764,0.296953125,0.5320521515089848,64.2865625,27523.732421875,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,5,Q-DT fixed q_sa support top3,Q-DT,470.2025739670597,420.42955294452105,477.5980827412801,0.8706367156805973,0.0,0.7777786532322591,131.864609375,27523.732421875,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N1600_noise0p05,1600,0.05,5,IQL expectile0.7 beta3,IQL,458.54235858041807,420.42955294452105,477.5980827412801,0.6666745807770916,0.411328125,0.5050387990733745,55.04703125,,none,,,,,2000.0,0.7,3.0,20.0,188.36857528686522,325.97044830322267,0.6580200508236885,5.287812948226929
gate2B_iql,N1600_noise0p05,1600,0.05,5,IQL expectile0.7 beta3 support top3,IQL,474.17431980230424,420.42955294452105,477.5980827412801,0.9401110549606968,0.0,0.7025550268989779,99.848203125,,top3,,,,,2000.0,0.7,3.0,20.0,188.36857528686522,325.97044830322267,0.6580200508236885,5.287812948226929
gate2C_support_mask,N1600_noise0p05,1600,0.05,6,Structured DT,DT,456.8516442661811,420.4015625942231,477.26680319791535,0.6409905468612631,0.093359375,0.7449801956047085,179.116796875,567.6694946289062,none,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,6,Structured DT support count>=1,DT,454.7191864601341,420.4015625942231,477.26680319791535,0.6034903484376142,0.0,0.8116992943672973,217.850703125,567.6694946289062,count>=1,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,6,Structured DT support top3,DT,454.7191864601341,420.4015625942231,477.26680319791535,0.6034903484376142,0.0,0.8116992943672973,217.850703125,567.6694946289062,top3,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,6,Vanilla DT,DT,448.71958584981473,420.4015625942231,477.26680319791535,0.497984761076575,0.19875,0.5922123354174713,84.2478125,473.726806640625,none,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,6,Vanilla DT support top3,DT,447.7251473040436,420.4015625942231,477.26680319791535,0.48049712653543936,0.0,0.73733971662717,131.146171875,473.726806640625,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,6,Q-DT fixed td denoised,Q-DT,464.2220332250175,420.4015625942231,477.26680319791535,0.7706020438072176,0.28515625,0.5782147819858559,64.59109375,28951.841796875,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,6,Q-DT fixed td denoised support top3,Q-DT,473.34382689992543,420.4015625942231,477.26680319791535,0.9310127547805505,0.0,0.7484131992742227,114.29109375,28951.841796875,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,6,Q-DT fixed q_sa,Q-DT,455.41808092715206,420.4015625942231,477.26680319791535,0.6157807117526791,0.333359375,0.4849493213770883,49.617265625,26054.65625,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,6,Q-DT fixed q_sa support top3,Q-DT,472.7033883662002,420.4015625942231,477.26680319791535,0.9197503644885865,0.0,0.757427330512003,118.1446875,26054.65625,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N1600_noise0p05,1600,0.05,6,IQL expectile0.7 beta3,IQL,458.1006282789195,420.4015625942231,477.26680319791535,0.6629544742003359,0.45046875,0.40192911617210103,45.135703125,,none,,,,,2000.0,0.7,3.0,20.0,239.8442825317383,167.16588973999023,1.444441443681717,5.7472353219985965
gate2B_iql,N1600_noise0p05,1600,0.05,6,IQL expectile0.7 beta3 support top3,IQL,475.5055606160253,420.4015625942231,477.26680319791535,0.9690277828214153,0.0,0.7420135542658304,101.509453125,,top3,,,,,2000.0,0.7,3.0,20.0,239.8442825317383,167.16588973999023,1.444441443681717,5.7472353219985965
gate2C_support_mask,N1600_noise0p05,1600,0.05,7,Structured DT,DT,458.5985024699362,422.5603637349696,478.8785864087379,0.6399019184913363,0.188046875,0.6672803803329398,145.476171875,562.9495239257812,none,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,7,Structured DT support count>=1,DT,459.6322672142602,422.5603637349696,478.8785864087379,0.658257695631397,0.0,0.7919507476449258,158.00875,562.9495239257812,count>=1,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,7,Structured DT support top3,DT,459.6322672142602,422.5603637349696,478.8785864087379,0.658257695631397,0.0,0.7919507476449258,158.00875,562.9495239257812,top3,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,7,Vanilla DT,DT,447.5543180499541,422.5603637349696,478.8785864087379,0.44379870543439726,0.1590625,0.6356874314440879,98.476953125,474.2578125,none,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,7,Vanilla DT support top3,DT,450.2429175303763,422.5603637349696,478.8785864087379,0.49153812888879744,0.0,0.7355291084195759,131.041796875,474.2578125,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,7,Q-DT fixed td denoised,Q-DT,466.5233545601597,422.5603637349696,478.8785864087379,0.7806175113133861,0.296328125,0.5529618939757766,72.879453125,29056.826171875,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,7,Q-DT fixed td denoised support top3,Q-DT,474.4948566133655,422.5603637349696,478.8785864087379,0.9221614321750572,0.0,0.7737556013123913,124.68515625,29056.826171875,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,7,Q-DT fixed q_sa,Q-DT,466.375327433842,422.5603637349696,478.8785864087379,0.7779891058117573,0.26125,0.5726774018041246,66.581640625,26310.912109375,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,7,Q-DT fixed q_sa support top3,Q-DT,469.8788715756547,422.5603637349696,478.8785864087379,0.8401988840234653,0.0,0.7723133372971382,135.2353125,26310.912109375,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N1600_noise0p05,1600,0.05,7,IQL expectile0.7 beta3,IQL,455.8889206300165,422.5603637349696,478.8785864087379,0.5917899271805427,0.737578125,0.2544023328146786,16.331171875,,none,,,,,2000.0,0.7,3.0,20.0,208.4082244873047,157.1989990234375,0.7259371846914291,5.831348848342896
gate2B_iql,N1600_noise0p05,1600,0.05,7,IQL expectile0.7 beta3 support top3,IQL,477.05466343114387,422.5603637349696,478.8785864087379,0.967613981922701,0.0,0.7507813236725692,108.756171875,,top3,,,,,2000.0,0.7,3.0,20.0,208.4082244873047,157.1989990234375,0.7259371846914291,5.831348848342896
gate2C_support_mask,N1600_noise0p05,1600,0.05,8,Structured DT,DT,463.64794733283014,421.64695137411786,478.1010548050897,0.7439848196343813,0.195078125,0.620156294007118,117.111328125,575.354248046875,none,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,8,Structured DT support count>=1,DT,462.5801908064411,421.64695137411786,478.1010548050897,0.7250711098861679,0.0,0.7845710813697423,168.22671875,575.354248046875,count>=1,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,8,Structured DT support top3,DT,462.5801908064411,421.64695137411786,478.1010548050897,0.7250711098861679,0.0,0.7845710813697423,168.22671875,575.354248046875,top3,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,8,Vanilla DT,DT,444.7416910584776,421.64695137411786,478.1010548050897,0.40908876912018277,0.1934375,0.6598219690668558,146.713984375,477.54290771484375,none,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,8,Vanilla DT support top3,DT,451.05003500365126,421.64695137411786,478.1010548050897,0.5208316462856496,0.0,0.7753997110084907,179.435,477.54290771484375,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,8,Q-DT fixed td denoised,Q-DT,468.6478054176329,421.64695137411786,478.1010548050897,0.832549826975544,0.2278125,0.6482377909661906,77.33921875,32338.8828125,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,8,Q-DT fixed td denoised support top3,Q-DT,473.9993806445541,421.64695137411786,478.1010548050897,0.9273449774018493,0.0,0.7459923509707784,115.196796875,32338.8828125,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,8,Q-DT fixed q_sa,Q-DT,462.6620031879592,421.64695137411786,478.1010548050897,0.7265202938523632,0.350625,0.49200613562373524,55.3390625,29415.91015625,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N1600_noise0p05,1600,0.05,8,Q-DT fixed q_sa support top3,Q-DT,472.88275729567954,421.64695137411786,478.1010548050897,0.9075656649867672,0.0,0.7725034205228942,127.4025,29415.91015625,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N1600_noise0p05,1600,0.05,8,IQL expectile0.7 beta3,IQL,453.08969176424944,421.64695137411786,478.1010548050897,0.5569611149449496,0.55453125,0.39996287712741774,42.18046875,,none,,,,,2000.0,0.7,3.0,20.0,133.0134750366211,200.23664016723632,0.9217358946800231,5.5533977270126345
gate2B_iql,N1600_noise0p05,1600,0.05,8,IQL expectile0.7 beta3 support top3,IQL,476.19330276055217,421.64695137411786,478.1010548050897,0.9662070260867718,0.0,0.7507260665318504,106.22078125,,top3,,,,,2000.0,0.7,3.0,20.0,133.0134750366211,200.23664016723632,0.9217358946800231,5.5533977270126345
gate2C_support_mask,N1600_noise0p05,1600,0.05,9,Structured DT,DT,464.1813267824251,421.14554862217454,477.7638570902434,0.7601035658725402,0.198671875,0.6147908476231811,83.07953125,562.0091552734375,none,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,9,Structured DT support count>=1,DT,462.1599768793118,421.14554862217454,477.7638570902434,0.7244022184143534,0.0,0.7945585002676515,165.132109375,562.0091552734375,count>=1,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,9,Structured DT support top3,DT,462.1599768793118,421.14554862217454,477.7638570902434,0.7244022184143534,0.0,0.7945585002676515,165.132109375,562.0091552734375,top3,,,,,,,,,,,,
gate2C_support_mask,N1600_noise0p05,1600,0.05,9,Vanilla DT,DT,447.8311837743438,421.14554862217454,477.7638570902434,0.47132519275490564,0.167578125,0.6224713590659384,90.356953125,476.02459716796875,none,,,,,,,,,,,,
