info_mode,arm,n_seeds,bare_off_support,bare_nv,masked_nv,mask_gain
log_only,Heuristic proxy (not LLM),10,0.0,0.1450485189255174,0.1450485189255174,0.0
log_only,DP oracle,10,0.026750000000000003,1.0,0.9494903358061617,-0.05050966419383833
log_only,Myopic one-step optimizer,10,0.09925,0.0,0.05960842037069539,0.05960842037069539
log_only,Random policy,10,0.866375,-1.8562713891707858,0.44786489311322814,2.304136282284014
oracle_info,DP oracle,10,0.026750000000000003,1.0,0.9494903358061617,-0.05050966419383833
oracle_info,Myopic one-step optimizer,10,0.09925,0.0,0.05960842037069539,0.05960842037069539
oracle_info,Heuristic proxy (not LLM),10,0.16412500000000002,0.08823811022907464,0.1174107084222237,0.02917259819314903
oracle_info,Random policy,10,0.866375,-1.8562713891707858,0.44786489311322814,2.304136282284014
